Id,ID_track,Artista,Album,Nombre_del_track,Popularidad,Duracion_en_ms,Explicitud,Bailabilidad,Energia,Tonalidad,Volumen,Modo,Palabrería,Acustica,Instrumentalidad,En_Vivo,Valencia,Tempo,Firma_de_tiempo,Genero_del_track
72805,3JTORH8A2qihTOf5eu39NI,Bullet For My Valentine,Shatter,Shatter - Edit,48,281757,False,0.413,0.923,9,,1,,9.24e-06,0.00102,0.0883,0.504,,4,metalcore
57278,4RWsdetm3NxNWsI88bJ23y,Stevie Wonder,Weihnachtssongs,What Christmas Means To Me - Single Version / Mono,0,148146,,0.545,0.7,5,-6.961,1,0.0323,0.0982,0.0,0.1,0.799,83.506,4,indie
74576,4Mm9qSuCRoMl8H4yByoaNS,Tim Maia,Tim Maia In Concert,O Descobridor dos Sete Mares,42,296866,False,0.537,0.91,10,-4.783,0,0.176,0.0321,0.000478,0.951,0.774,137.261,4,mpb
43173,63iWrvtycN9ro0gFD47JpU,Lamb of God,Omens,September Song,51,360419,False,0.288,,7,-5.018,1,,0.000368,0.351,0.0441,0.143,111.583,4,groove
52882,45JIlBXEhd6BriIUqxITFT,Hank Williams,The Complete Hank Williams,Sundown And Sorrow,11,81106,,0.405,0.351,2,,1,0.0279,0.891,0.0,0.128,0.888,82.449,4,honky-tonk
102469,7pgIbZ3tWdXLUAlofe3r2i,Prateek Kuhad,The Way That Lovers Do,Heartbroken,40,187733,False,0.661,0.481,0,,1,0.0294,0.662,0.0791,0.0789,0.154,119.974,4,songwriter
56389,1SbdzlF3NT2E26FYBGKQTx,salem ilese,Pop Christmas 2022,Thank You Note,0,156265,,0.637,0.705,10,-7.546,0,0.0502,0.121,0.0,0.0857,0.553,158.013,4,indie-pop
64079,5QIxA1EalEnhkKHxg9qAg8,Norah Jones,Calm Christmas,December,0,185680,,0.414,0.131,4,-12.817,1,0.0347,0.934,7.88e-05,0.11,0.112,143.778,4,jazz
77819,46D2zSMB947twxxJgc1n5t,Calcinha Preta,"Ao Vivo em Salvador, Vol. 1",E o Vento Levou - Ao Vivo,44,257023,,0.417,0.819,4,-9.061,1,0.0966,0.308,0.0,0.371,0.604,174.168,4,pagode
16885,0IfIniBUFPWgjP4b8GWtnT,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - A Classical Dawn,"8 Variations on ‘Dieu d'amour’ from ‘Les mariages samnites’ by Grétry in F, K.352: 1. Theme",4,96880,False,0.522,,5,-24.694,1,0.104,0.996,0.911,0.0955,0.642,163.216,4,classical
70131,1KlVJebZrrMSMxcEKOV5w5,Jay Chou,魔杰座,給我一首歌的時間,56,251560,False,0.756,0.635,1,-5.369,1,0.0282,0.272,0.0,0.146,0.519,118.004,4,mandopop
47789,028gJz6O9HREJ0bKUK8gpQ,Charlie Brown Jr.,Chegou Quem Faltava - Versão do Chorão (Ao Vivo),Quinta-Feira - Ao Vivo - Chegou Quem Faltava,36,119978,False,0.394,,11,,1,,0.0225,0.00121,0.682,0.594,151.268,4,hard-rock
57244,4rmKHaOjNcqZRb58ng6Htz,Stevie Wonder,The Very Best Christmas Songs 2022,Someday At Christmas,0,169293,False,0.325,,5,-6.04,1,0.0323,0.614,0.0,0.251,0.218,101.483,4,indie
70052,4XjGz4IxIJ6tYk9tDIid8w,Jay Chou,八度空間,半島鐵盒,54,317400,False,0.784,0.439,8,-7.872,1,,0.432,4.63e-06,0.313,0.491,129.981,4,mandopop
61291,4wHPZNmqOVUsTwocqy2Jsg,Nogizaka46,Time flies (Complete Edition),太陽ノック,25,243600,False,0.502,0.896,8,-2.79,1,,0.202,0.0,0.204,0.746,82.496,4,j-idol
102620,239yM7BAQ2CkNc61ogPGXo,John Mayer,Sob Rock,Shot in the Dark,63,249080,False,0.741,0.556,2,-9.184,1,0.0266,0.0629,0.041,0.103,0.587,122.008,4,songwriter
34006,1gWtHDe403RuyZqhvSRcv8,Prateek Kuhad,Tune Kaha,Tune Kaha,56,216885,False,0.362,0.763,3,-8.514,1,0.0589,0.015,0.00481,0.237,0.431,187.291,4,folk
21082,0t1CW2tjQq45DEdo7thJo1,Burna Boy,Hip Hop & R'n'B,Last Last,0,172342,False,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,dancehall
108607,1nqLUAlrA6HO7H9OTxOGLj,Carlos Gardel,Madreselva,Mi Noche Triste,19,197653,False,0.582,0.402,0,,0,,0.964,0.0161,0.174,0.632,124.566,4,tango
100083,6DCDSMe7pvGeK5J9a9OoIo,Biquini Cavadão,1985/2007 Sucessos Regravados (Vol. 1),Zé Ninguém,44,258265,False,0.637,0.892,11,,0,0.0809,0.00464,0.0,0.199,0.845,130.01,4,ska
48643,2r6SssBYtX3BUaFHf3pGA5,Los Prisioneros,"Estadio Nacional (En Vivo, Remasterizado 2019)",¿Por Que No Se Van? (En Vivo),33,213652,False,0.495,0.971,2,-6.615,0,0.107,0.00995,0.000629,0.989,0.503,146.27,4,hardcore
86391,3y8vOmrtJpdyQ3PkaHQRKm,Matanza,Odiosa Natureza Humana,Remédios Demais,43,144266,False,0.359,0.991,2,-3.688,1,,0.000762,2.23e-05,0.0837,0.433,181.231,4,punk
97637,2TWFcqzZ6KEUAYie7wEF1f,Calcinha Preta,"Calcinha Preta, Vol. 13 (Ao Vivo)",Um Degrau na Escada (Ao Vivo),46,215520,False,0.494,0.955,4,-1.912,1,0.0823,0.152,0.0,0.906,0.489,170.128,4,sertanejo
55134,0RSGPiykniIg8m7JhiAVv7,Anupam Roy,Aisi Raaton,Aisi Raaton,62,218930,False,0.517,0.443,9,,1,,0.88,0.000141,0.0989,0.538,176.035,4,indian
71418,2bPGTMB5sFfFYQ2YvSmup0,Rammstein,Rammstein,Deutschland,77,322339,False,0.521,,7,-5.242,1,,5.54e-05,0.349,0.0985,0.237,120.117,4,metal
41595,0IIC2K4afDE3WImg3ElGq2,Håkan Hellström,För sent för Edelweiss,Dom fyra årstiderna,23,216346,False,0.404,0.889,7,-5.559,1,0.06,0.687,0.733,0.185,0.58,97.604,4,goth
62287,4fUbXzEGsCdLMM94rAsell,Jamie Cullum,Christmas Songs 2022,Turn On The Lights,2,254960,,0.64,0.67,0,-6.767,1,,0.00706,0.0,0.19,0.46,107.973,4,j-pop
113026,5W9Al2ewPfzbWHOV2BAtBR,Chris Tomlin,Double Take - Chris Tomlin,Amazing Grace (My Chains Are Gone),60,267066,False,0.471,0.164,7,,1,0.0324,0.833,0.0,0.101,0.17,125.242,4,world-music
17799,0ETDRoS675x8vFPT1GuLgL,Glee Cast,Glee LGBTQIA+ Pride,"River Deep, Mountain High",16,212626,,0.325,,8,-4.603,1,0.0755,0.0563,0.000299,0.298,0.497,167.538,4,club
3244,6jmbmsPYXhA0HHQ7LSxvyD,Shinedown,Metal Lives!,Planet Zero,0,222738,False,0.416,0.964,9,-2.967,1,0.112,2.35e-05,0.000875,0.473,0.212,157.925,4,alternative
89295,5t22v52YE4S82SVLYUhYSw,Jhayco,Feliz Cumpleaños con Perreo,Christian Dior,1,147133,True,0.835,0.718,7,,0,0.0694,0.226,1.99e-06,0.108,0.427,92.028,4,reggaeton
26403,1y23Brum5gago2JELsY9M0,Alan Menken,Aladdin (Original Motion Picture Soundtrack),The Big Ship,40,77108,,0.418,,0,-15.725,1,0.0336,0.494,0.531,0.486,0.238,127.872,4,disney
61874,4TMOz5CcxwCBPyxXqsdxPd,Seiko Matsuda,続・40周年記念アルバム 「SEIKO MATSUDA 2021」,瞳はダイアモンド - Diamond Eyes,19,258160,,0.293,0.484,7,,1,,0.729,1.3e-06,0.122,0.151,77.003,4,j-idol
105797,2yJNOLlNJcxIq6OupaCDcq,Matt Large,Part of a Major Thing,Pyramid Skeme,6,201951,False,0.54,0.609,7,-8.958,1,0.0338,0.11,0.672,0.0663,0.387,81.957,4,study
65237,6fqaMyg066xlukvUJWdM2T,BTS,MAP OF THE SOUL : 7,00:00 (Zero O’Clock),72,250295,False,0.56,0.547,1,,1,0.0675,0.0806,0.0,0.11,0.199,157.962,4,k-pop
79109,70C4NyhjD5OZUMzvWZ3njJ,Billy Joel,Piano Man (Legacy Edition),Piano Man,77,339000,False,0.331,0.55,0,-6.483,1,0.0272,0.605,3.96e-06,0.192,0.429,177.734,3,piano
58176,407eqFGqQc40KPf43YrQ44,Rammstein,Herzeleid (XXV Anniversary Edition – Remastered),Asche zu Asche,65,231449,False,0.563,,9,-7.503,1,0.0734,0.00164,0.0179,0.0722,0.71,169.967,4,industrial
51856,300HJHC8ZR1r8quEn5OqwZ,Burna Boy,It's You - Fresh Hits,Last Last,0,172342,False,0.795,0.565,3,,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,hip-hop
68063,4S3KDmiZJQsd6uLPyvHxSO,J Balvin,Perreo Tenebroso Vol. 1,Cuando Tú Quieras,0,205120,False,0.696,0.668,6,-5.063,1,0.199,0.361,0.0038,0.311,0.761,184.332,4,latino
41599,7j6b1wVBo73RNkNHFtERPb,Nightwish,Over The Hills And Far Away,Walking In The Air - Live,23,310773,False,0.253,0.695,2,-6.866,0,0.0371,0.0265,0.00142,0.945,0.312,119.181,4,goth
38376,64a5XZCVDWwvC7gwPPCsH6,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",Still Take You Home,59,173666,False,0.599,0.946,8,,1,0.0378,0.000669,0.0,0.0973,0.653,108.934,4,garage
84581,5OFi9CIyD6s1oENyHapK2W,Pink Floyd,The Wall,In the Flesh,54,255546,False,0.292,,9,-14.89,1,0.0316,0.371,0.509,0.719,0.105,150.916,3,psych-rock
93992,3jOTLz6yzBw8ZxTgvUK2Du,Nikolay Kopylov,"Ради Женщин (Сцены, Арии И Дуэты Из Классических Оперетт)",Ради Женщины Сцена Из Оперетты «Веселая Вдова»,0,179640,,0.557,,1,-11.089,1,0.102,0.908,0.000264,0.308,0.563,133.254,4,romance
109631,22zahJ5S2aSRrQ10CXTB8I,Seiko Matsuda,SEIKO STORY〜80's HITS COLLECTION〜,マイアミ午前5時(SEIKO STORY〜80's HITS COLLECTION〜),28,299000,False,0.749,0.701,7,,1,0.0286,0.444,0.00114,0.111,0.789,,4,techno
61017,0anw2y6ifCI7QS8Cj5Ph7x,Nogizaka46,生まれてから初めて見た夢 (Complete Edition),君が扇いでくれた,37,244400,False,0.562,0.786,2,-3.854,1,,0.00974,2.14e-05,0.251,0.684,105.997,4,j-idol
34248,0sL9GKpJKZRngHncF2r0Rg,Tom Petty and the Heartbreakers,Home At Christmas,Christmas All Over Again,0,253626,False,0.44,0.838,9,,1,,0.0956,0.0,0.473,0.619,138.908,4,folk
16281,7FiFjvtaXAx4nmGGUeON9L,Robert Schumann;Pavel Nersessian,"Schumann, Poulenc & Others: Piano Works (Live in Japan, 2022)","Carnaval, Op. 9: No. 6, Florestan (Live in Japan, 2022)",0,58800,False,0.435,,7,-20.203,0,0.0368,0.995,0.876,0.152,0.211,59.74,3,classical
38080,5KGbRvZyVyKP2AEJMHErB4,Arctic Monkeys,Favourite Worst Nightmare,Old Yellow Bricks,69,193226,False,0.66,0.837,0,-4.315,1,0.0682,0.000147,6.62e-06,0.0788,0.757,135.158,4,garage
17597,71WLu8I7YigziuM35wmsup,Glee Cast,Glee The 3D Concert Movie (Motion Picture Soundtrack),Fat Bottomed Girls,18,140546,,0.391,,7,-5.226,1,0.0545,0.0112,0.0,0.733,0.414,90.155,3,club
12058,4rtBWaUKppPfnOjH1sehyt,my little airport,SABINA之淚,只收一半,40,138672,False,0.604,,0,,0,0.04,0.68,0.145,0.455,0.552,131.639,4,cantopop
3019,5xUhs6dlfkcxZM8zq7riYF,Red Hot Chili Peppers,Tek It - New Noise,Black Summer,1,232412,False,0.417,0.682,1,-5.071,1,0.0295,0.0267,0.000669,0.109,0.351,105.542,4,alternative
64065,3siiSoWFWuwTOERUPAAvCY,Norah Jones,JULPYNTA,December,0,185680,,0.414,0.131,4,-12.817,1,0.0347,0.934,7.88e-05,0.11,0.112,143.778,4,jazz
64385,2HZRq8WL3wUFXwbI2wB8ZX,Dean Martin,Christmas Best Hits 2022,Let It Snow! Let It Snow! Let It Snow!,0,115240,,0.484,0.332,1,-10.312,1,0.037,0.787,0.0,0.373,0.683,134.999,4,jazz
96169,5dqWZZQmtkuQtwbumKVdA7,Exaltasamba,25 Anos (Ao Vivo),Falando Segredo,44,197146,,0.646,0.834,2,-9.092,0,0.0432,0.451,0.0,0.848,0.758,99.964,4,samba
37037,4xnB2yGAeXOuR3kJ9KTD3b,Red Hot Chili Peppers,Rock Brandneu,Nerve Flip,0,186148,False,0.386,0.936,8,-4.005,1,0.0701,0.0121,1.6e-05,0.266,0.418,176.366,4,funk
91090,62pennq1pcVBFVW1b1CrFu,Red Hot Chili Peppers,Top of the Rock,Nerve Flip,0,186148,,0.386,0.936,8,,1,0.0701,0.0121,1.6e-05,0.266,0.418,176.366,4,rock
22911,2MTneA2YvNBzvd8zDpWE4n,Gojira,From Mars to Sirius,From The Sky,47,348013,False,0.221,0.983,2,,1,0.11,1.45e-05,0.0018,0.668,0.0501,174.029,3,death-metal
43949,3dfd8VRzWiJVRvQdpyodA7,Trazendo a Arca,Toque no Altar (Ao Vivo),Palavra Profética - Ao Vivo,24,169746,False,0.483,0.798,5,-5.919,1,0.183,0.826,1.25e-06,0.932,0.602,130.076,5,groove
103109,1dIXsFBeNCNVM6Vo3OwaR6,Stevie Wonder,Christmas Classics,The Little Drummer Boy,0,185453,False,0.523,0.448,2,,1,0.0593,0.442,0.0,0.111,0.351,134.511,4,soul
62067,6lmmKOEjpbMr7RfC78PJvR,Norah Jones,Christmas 2022,Christmas Calling (Jolly Jones),0,200461,False,0.43,,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,4,j-pop
105376,3EaQ19sdn6IfNNwAbZlLss,Matt Large,Taking a Gap Year,Taking a Gap Year,38,235756,,0.641,0.343,8,-9.06,1,0.0527,0.692,0.88,0.114,0.345,148.2,4,study
56776,6qkoo6SQru2khgh87tarNT,Anupam Roy,Dwitiyo Purush,Aamar Motey,39,223066,False,0.75,0.373,0,,1,0.0285,0.755,0.022,0.117,0.61,105.045,4,indie-pop
88078,62aZgpepQgr9C5n2EY0qgG,J Balvin;Maria Becerra,Clásicos de ahora: Perreo,Qué Más Pues?,0,217361,False,0.904,0.817,8,-3.956,1,0.0871,0.0254,0.000141,0.232,0.753,101.988,4,reggae
64414,1Ar7e2tSJNuEp81wQSZACU,Dean Martin,Classic Christmas 2022,Winter Wonderland,0,114226,,0.446,0.245,0,-14.733,1,0.0349,0.905,3.07e-05,0.122,0.458,129.416,4,jazz
44969,7yaCciuyB1IhgMvLBE8Wa4,Nirvana,In Utero - 20th Anniversary - Deluxe Edition,All Apologies,51,230960,False,0.446,0.632,1,,1,,0.0793,0.000266,0.0853,0.359,113.176,4,grunge
66046,6MvvjHIopCqmLApUzSy9AP,Cooltime Kids,Oh Santa! Kids Christmas Songs,We Wish You A Merry Christmas,0,151840,False,0.744,0.576,9,,1,0.0279,0.737,0.0,0.387,0.849,84.08,3,kids
85413,1ODANxW34eP0TVS63phHAu,Charly García,Parte De La Religion,El Karma de Vivir al Sur,40,211693,,0.558,0.34,4,-12.036,0,0.0254,0.461,4.03e-06,0.0864,0.213,95.793,4,punk-rock
67100,29bZ3bs505KcwIVqWFOPBS,J Balvin;Bad Bunny,Clásicos de ahora: Perreo,LA CANCIÓN,0,242573,,0.756,0.646,7,,1,0.319,0.152,1.81e-05,0.108,0.429,176.088,4,latin
3234,5jTnpbclNqXTV4trZSjoJE,Shinedown,20's Rock,Planet Zero,0,222738,False,0.416,0.964,9,-2.967,1,0.112,2.35e-05,0.000875,0.473,0.212,157.925,4,alternative
69746,5hBpUBolXOL3n5ZVqnhIh1,Sujatha,Nithya Sneham (Christian Devotional Song),Kristhiya Jeevitam,22,380400,,0.794,0.668,4,-5.947,0,0.0305,0.0159,0.000118,0.104,0.329,,4,malay
113991,0CE0Y6GM75cbrqao8EOAlW,Chris Tomlin,The Ultimate Playlist,At The Cross (Love Ran Red),32,250629,False,0.387,0.531,8,-4.788,1,,0.00305,0.0,0.201,0.153,146.003,4,world-music
21109,5hVjoL3sHepZROri63wBxP,Burna Boy,"Love, Damini",It's Plenty,75,216991,True,0.776,0.565,7,-10.609,1,0.105,0.36,8.81e-05,0.308,0.53,,4,dancehall
42879,5NNRr5cktzimMU3GHwtkLa,Napalm Death,From Enslavement To Obliteration (Full Dynamic Range Edition),Scum,11,140386,False,0.214,0.805,2,-14.69,1,0.075,2.07e-06,0.61,0.0758,0.495,104.313,5,grindcore
8107,1DoF49hx0Rl0repeJUKbJe,Ella Fitzgerald,pov: you are walking in a winter wonderland,Frosty The Snowman,0,131733,,0.579,0.502,8,,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,blues
100250,5F38bWepavLdPnAP0s22Xo,Los Prisioneros,"Ni Por La Razón, Ni Por La Fuerza (Edición Especial)",We Are Sudamerican Rockers,40,215226,False,0.844,0.589,2,-9.859,1,,0.184,0.0,0.103,0.962,141.462,4,ska
91567,7JL2Fh0ciZuujo0XsvAah7,The Beach Boys,pov: you bake cookies,Frosty The Snowman - 1991 Remix,0,114551,,0.426,,5,-7.924,1,0.0335,0.353,0.0,0.0234,0.937,181.752,4,rock
69796,1vL8AlmvUcm8qbW4BbW4Tr,Sujatha,Hits of Sujatha,"Nila Paithale (From ""Olympian Anthony Aadam"")",20,300124,False,0.578,0.363,2,-13.789,1,0.0402,0.14,5.65e-05,0.116,0.267,,4,malay
50930,3Lb2x1iaJ2Zkt1AnG3nCuO,Carajo,Inmundo,Carne,21,272133,False,0.475,0.851,1,-5.613,1,0.0399,0.012,0.000232,0.285,0.0573,142.009,4,heavy-metal
84459,3hNUYt4dMM9RhcWmty8oKF,The Beatles,The Beatles 1962 - 1966 (Remastered),Day Tripper - Remastered 2009,56,169613,,0.641,0.722,6,-10.553,0,0.0297,0.117,0.0,0.19,0.698,137.732,4,psych-rock
44152,737yse38y2hsWQeNRrLaMY,Linkin Park,Not Alone,Not Alone,56,252840,False,0.682,0.766,6,-5.546,1,0.0313,0.149,3.38e-06,0.144,0.545,120.04,4,grunge
66940,5KFxJgOE5LctfzpdGg32Qq,Koo Koo Kanga Roo,Critters,Giraffes Addicted to Pizza,8,60000,False,0.598,0.705,0,-7.052,1,,0.00923,6.28e-06,0.172,0.465,185.263,4,kids
103846,3r6Dv529ZOvDR8wulTJmbC,Peggy Lee,pov: you are an christmas elf,This Is A Very Special Day - Single Version,0,154160,False,0.719,0.194,7,-13.088,0,0.043,0.749,1.07e-06,0.0794,0.758,114.786,4,soul
113121,7pV7A75agkBv5Vnl3PqvwD,Hillsong Worship,There Is More,God So Loved - Live,49,271986,False,0.454,0.525,9,-7.567,1,0.0284,0.0267,0.0,0.2,0.329,138.932,4,world-music
64441,3vStfOVdWP2QqRP5XelitA,Dean Martin,Weihnachtslieder 2022,"Rudolph, The Red-Nosed Reindeer - Remastered",0,138400,False,0.494,0.18,7,,1,,0.908,0.0,0.0868,0.87,136.263,4,jazz
92104,4IMY53WTwPCK0RiXcpzAXb,The Platters,Classic Christmas Music 2022,Christmas Time,0,124013,False,0.299,0.377,0,-7.425,1,0.0283,0.859,0.0,0.116,0.378,69.272,4,rockabilly
61551,1ooWLw302ogeLhAssaDbtr,Momoiro Clover Z,桃も十、番茶も出花,笑一笑 ~シャオイーシャオ!~,31,280012,False,0.624,0.943,5,-2.015,1,0.0358,0.0829,3.75e-06,0.336,0.584,135.006,4,j-idol
85622,18D08bgPEem469x1bjxIXM,Soda Stereo,Doble Vida (Remastered),Languis - Remasterizado 2007,38,234040,False,0.661,0.895,6,,0,0.0369,0.16,0.0851,0.0945,0.854,120.144,4,punk-rock
103822,0LCC2jKdlVLYW1A2kzRoRz,Peggy Lee,The Greatest Jazz Mix,I Go To Sleep,0,122120,False,0.408,0.23,9,-10.518,0,0.0393,0.762,0.0,0.0838,0.582,183.654,3,soul
88381,23tKvchhAzfCJW8HkBlxf6,Don Omar,Fiesta Reggaeton 2010s,Vacilón,2,177293,False,0.734,0.519,8,-9.483,0,0.0824,0.00814,0.141,0.311,0.685,82.983,4,reggae
60042,68n2q0d444mHKSbp0CXx7i,Vybz Kartel,PEPPERSPRAY RIDDIM,Show Me The Wine,1,155898,True,0.703,0.896,7,-1.464,1,0.418,0.0607,0.0,0.0662,0.943,132.674,5,j-dance
21541,7fsS00rqy2kIR07d9i7OXD,Chronic Law,Paranoia (Self Protection P2),Paranoia - Self Protection P2,30,174132,True,0.531,0.603,8,-8.113,1,,0.464,0.0,0.128,0.285,90.002,4,dancehall
14164,1yon4uhxW75G48LGFarDZe,CoComelon,"CoComelon Kids Hits, Vol. 1","One Potato, Two Potatoes",51,118218,,0.906,0.327,4,-12.624,1,,0.492,0.0,0.115,0.966,129.996,4,children
68035,3BK7JmX1P4GSGx5mdG3aiL,Feid,Esto me suena a Farra,Prohibidox,1,166253,False,0.647,0.801,1,-2.946,0,0.249,0.0451,0.0,0.0628,0.517,180.108,4,latino
47082,4vvCo9Lxak9UqHVOyFmjFT,Rob Zombie,Pumpkin Patch Hits,Living Dead Girl,0,201400,,0.518,0.948,6,-5.579,0,0.0676,0.00512,0.0996,0.228,0.548,103.025,4,hard-rock
26510,1ffNJA7ktrzF5Ery0deakl,Randy Newman,"Songbook, Volume I",Louisiana 1927,22,176200,,0.581,0.226,7,-10.952,1,0.034,0.983,0.0256,0.127,0.162,65.531,4,disney
61364,7fqB6WhHglqYlEKvo0f6GK,Momoiro Clover Z,MOMOIRO CLOVER Z,天国のでたらめ,22,308520,False,0.601,0.726,7,-5.296,0,0.0263,0.0571,4.11e-05,0.0869,0.328,130.057,4,j-idol
41010,62Bs0hFXd0gkMxXWpIiMCy,Håkan Hellström,Illusioner,I dina armar,40,174355,False,0.305,,7,-13.693,1,,0.959,0.000784,0.115,0.227,92.109,4,goth
84260,4E5rL7YL0hVUPqeMSpjEF2,The Beatles,1 (Remastered),Yesterday - Remastered 2015,59,125320,False,0.401,0.189,0,-11.189,1,,0.871,0.0,0.0968,0.357,94.509,4,psych-rock
44009,2RsAajgo0g7bMCHxwH3Sk0,Nirvana,Nevermind (Remastered),Come As You Are,79,218920,False,0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,4,grunge
64216,2gaVsa8Ifi2w2csnRqNN2F,Ella Fitzgerald,Slow Christmas Songs 2022,The Secret Of Christmas,0,168146,False,0.258,0.175,0,-11.903,1,,0.939,0.000156,0.136,0.107,89.072,3,jazz
51189,0vp47IigZ7JVQ89jDetO7H,Daddy Yankee,Esto me suena a Farra,Limbo,4,224800,False,0.805,0.878,7,-3.826,1,0.0864,0.0754,0.00329,0.0656,0.922,124.994,4,hip-hop
9930,0OoPk96TtCA3gNFT3jfime,O Rappa,Nunca Tem Fim (Standard),O horizonte é logo alí,42,228080,False,0.497,0.917,10,,0,,0.00753,0.000652,0.198,0.645,159.968,4,brazil
96965,5Q0hjDAnU7rKjEhOOrLct6,Zeca Pagodinho,Zeca Pagodinho Ao Vivo,Rugas - Ao Vivo,35,140826,False,0.449,0.644,2,,1,0.048,0.743,0.0,0.953,0.811,,4,samba
88080,3ZCUoHByl6bizZMHPQF5v5,J Balvin;Maria Becerra,Reggaeton Mix Perreito,Qué Más Pues?,2,217361,False,0.904,0.817,8,,1,0.0871,0.0254,0.000141,0.232,0.753,101.988,4,reggae
82008,1l1ra0gsPlpnDOc4HdkKZU,Weezer,Emo Christmas 2022,O Come All Ye Faithful,0,124653,,0.516,0.818,11,-6.076,1,0.0393,0.00701,0.0,0.337,0.769,121.907,4,power-pop
87268,1hqiUgSEsjZlpQPZ85I61N,Charlie Brown Jr.,Transpiração Contínua Prolongada - Edição Comemorativa,Quinta-Feira,47,290200,False,0.724,0.646,11,-4.495,1,0.0658,0.0977,0.179,0.0647,0.824,143.674,4,r-n-b
3717,2oaK4JLVnmRGIO9ytBE1bt,Red Hot Chili Peppers,The Getaway,Dark Necessities,74,302000,False,0.7,0.742,5,-6.777,0,0.0716,0.0722,0.0199,0.11,0.197,91.959,4,alternative
84703,1J7wMZrvCtWZlXBdMM25Ce,The Beatles,Love,Strawberry Fields Forever,48,271973,,0.383,0.558,11,-10.319,1,0.0514,0.0303,3.98e-05,0.555,0.207,102.508,4,psych-rock
86992,3TueOW6lAP9mAcRsdcRMsw,Die Toten Hosen,Alles aus Liebe: 40 Jahre Die Toten Hosen,Tage wie diese,37,268426,,0.67,0.696,7,-4.935,1,0.0294,0.0857,8.09e-05,0.0939,0.312,97.021,4,punk
75350,12uKPMZ4pjNNwMQAYXlS4D,Yiruma,Piano,Heart,46,221000,False,0.492,0.0397,2,-22.203,0,0.0539,0.995,0.919,0.0609,0.0797,126.178,3,new-age
10603,1Nq6km0Heo1xpm5XPNXbqB,The Prodigy,The Day Is My Enemy (Expanded Edition),The Day Is My Enemy,12,264947,,0.536,0.959,11,-4.912,0,0.0538,0.0017,0.00645,0.565,0.519,105.99,4,breakbeat
72384,18tzenBUBfhF6Z15SGiGPk,Lamb of God,New American Gospel,Black Label,49,292293,False,0.297,0.962,2,-4.333,1,0.0775,4.6e-05,0.855,0.329,0.336,,4,metalcore
64302,4sO1sveKBmwyAfF74QpoLL,Nat King Cole,Christmas Songs 2022,The Christmas Song (Merry Christmas To You),0,192160,False,0.32,0.21,6,,1,0.0345,0.92,8.01e-05,0.138,0.208,73.196,5,jazz
68164,5wPayKgEqHa0ewZhUS8BSY,Daddy Yankee,Frescura y Perreo,RUMBATÓN,2,248768,False,0.685,0.909,3,-4.034,0,,0.0471,0.0,0.35,0.922,95.004,4,latino
5234,55vfdoRPWFtoTe4fQlqiqH,Kato,Stranger Things Vibes,Kids,25,88250,False,0.703,0.265,10,-16.359,1,0.0403,0.986,0.932,0.137,0.131,120.061,4,anime
64279,1fBUmT2qNGdTgaS4XXwGnA,Nat King Cole,Christmas Only: The Timeless Classic Collection,O Little Town of Bethlehem,0,137253,,0.258,0.292,4,-10.73,0,0.0291,0.868,2.59e-06,0.11,0.145,134.943,3,jazz
57260,4ElJWGgNZuBFes78seT5k2,Stevie Wonder,Holiday Anthems 2022,One Little Christmas Tree,0,161693,False,0.406,0.377,10,-11.717,1,0.0597,0.764,0.0,0.272,0.717,92.23,4,indie
52534,1Ln5FqyL4bSv0IqESlK7Gf,Hank Williams;Drifting Cowboys,The Original Singles Collection . . . Plus,Six More Miles (To The Graveyard),12,167506,False,0.58,0.325,7,,1,0.0293,0.903,0.01,0.17,0.622,90.103,4,honky-tonk
56111,3N5pSTLV4v2FZonI4JMRW1,Ritviz,Mimmi,Mimmi,53,178215,False,0.225,0.546,11,,1,0.051,0.156,0.0,0.174,0.303,63.82,5,indie-pop
77884,5AyCE2bPenuCUcClBYWZi4,Exaltasamba,Exaltasamba Ao Vivo,"24 Horas De Amor - Live From Olimpo,Rio De Janeiro,Brazil/2022",43,247756,,0.478,0.877,11,-7.886,0,0.0406,0.503,0.000154,0.361,0.719,88.255,4,pagode
105682,1FU5fnmyjmf2zEPmnMqWaI,Timothy Infinite,Pajamas,Unbuttoned,9,143750,False,0.751,0.606,4,,1,0.0537,0.534,0.0319,0.347,0.131,140.078,4,study
106987,55DequVAtGoUO3XiGKG2od,Håkan Hellström,Det kommer aldrig va över för mig,Det tog så lång tid att bli ung,34,324213,False,0.405,,9,-11.118,1,0.0344,0.899,6.23e-06,0.282,0.362,111.384,3,swedish
102137,1XTXpb4JcidFdrZtz7HlkQ,Bryan Adams,Christmas Songs 2022,Merry Christmas,0,151387,False,0.683,0.511,6,,1,0.0279,0.406,0.000197,0.111,0.598,109.991,3,songwriter
